status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
58736997707_10151999199777708,Thanksgiving is synonymous with family and football.  Check out this video where Marco talks about both.,Marco on Coaching His Son's Football Team,video,http://www.youtube.com/watch?v=2s26KpNXvf8,2013-11-26 14:00:01,1641,88,59
58736997707_10151992296062708,,Marco Op-Ed: America Leading The Way [National Review Online],link,http://www.reclaimamericapac.com/blog/marco-op-ed-america-leading-way-national-review-online/,2013-11-23 16:15:00,554,83,15
58736997707_10151984490957708,"“The idea that the federal government should be bailing out insurance companies in order to make ObamaCare work, that’s not something a lot of people are aware of. And I haven’t taken a poll on it, but I guarantee you it would be hugely unpopular."" WATCH Marco on The O'Reilly Factor.",Marco on Stopping Obama from Bailing Out Insurance Companies,video,http://www.youtube.com/watch?v=6YS5AHCvVoo,2013-11-20 20:00:01,4251,332,648
58736997707_10151984320737708,"Marco speaking this morning at AEI: ""The light of peace & liberty would benefit our world. But who will spread it if not America?""",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151984206052708/?type=3,2013-11-20 13:00:01,3751,161,175
58736997707_10151982430107708,Marco is speaking at AEI this morning about a foreign policy worthy of the American dream.  Watch it live at 10 am ET here - http://bit.ly/18lINGy,Restoring principle: A foreign policy worthy of the American dream - Foreign and Defense Policy...,link,http://www.aei.org/events/2013/11/20/restoring-principle-a-foreign-policy-worthy-of-the-american-dream/?utm_medium=social&utm_source=facebook.com&utm_campaign=20131119_mar-p-aeirestoringprinciple_facebook&utm_content=mar,2013-11-20 09:30:00,21,26,0
58736997707_10151981544367708,"""The American people are already being directly hurt by ObamaCare's early failures, and it is unconscionable that they be expected to bail out companies when more failures emerge."" Share and Like this article.",Marco Op-Ed: No Bailouts for Obamacare [WSJ] - Reclaim America PAC - Marco Rubio’s PAC to Elect...,link,http://bit.ly/18Mz48S,2013-11-19 15:00:01,1731,105,133
58736997707_10151979453517708,Join Marco in remembering the sacrifices that were made for this great country on the 150th anniversary of the Gettysburg Address.,Marco Rubio Recites the Gettysburg Address,video,http://www.youtube.com/watch?v=rqKaOVwRpnc,2013-11-19 10:00:01,4612,143,193
58736997707_10151979009427708,Coach Marco on the field during the Sundevil's win.,Miami's Suniland Sundevil's Championship Game,photo,https://www.facebook.com/MarcoRubio/photos/a.10151974784892708.1073741826.58736997707/10151979007022708/?type=3,2013-11-17 12:00:00,3387,96,42
58736997707_10151974798812708,"Congratulations to Marco, his son, and the Miami Suniland Sundevil's win today. They are the 2013 Miami youth champions!",Miami's Suniland Sundevil's Championship Game,photo,https://www.facebook.com/MarcoRubio/photos/a.10151974784892708.1073741826.58736997707/10151974784957708/?type=3,2013-11-16 17:03:07,4385,110,55
58736997707_10151972162547708,Help Marco grow his team of conservative fighters in the Senate.  Join us for a weekend money blitz to help take back the Senate in 2014 by clicking the link and sharing with your family and friends. --->  http://bit.ly/17yUivS,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151971965207708/?type=3,2013-11-15 16:00:05,2497,197,145
58736997707_10151957432722708,"""As ObamaCare’s website failures push more people toward non-web enrollment options, the same kind of con artists who have been defrauding Medicare, Medicaid and immigrants will be inclined to do the same through ObamaCare’s navigator network.""",Marco Op-Ed: Protect Americans from Obamacare con artists [Miami Herald] - Reclaim America PAC -...,link,http://www.reclaimamericapac.com/blog/marco-op-ed-protect-americans-obamacare-con-artists-miami-herald/,2013-11-12 19:00:01,1576,185,85
58736997707_10151957248257708,"Just in case you have yet to see Marco's son's Pee Wee football team pull off the Statue of Liberty play this weekend, here's the link:",VIDEO: Pee Wee football team nails the Statue of Liberty play,link,http://www.cbssports.com/general/eye-on-sports/24219017/video-pee-wee-football-team-executes-perfect-statue-of-liberty-play,2013-11-12 10:30:00,1003,72,65
58736997707_10151954724627708,,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151942446652708/?type=3,2013-11-11 09:00:00,30035,297,5331
58736997707_10151942445037708,"""I believe that part of what distinguishes America from the rest of the world is that we do not feel threatened by each other’s faiths.""",Marco Op-Ed: Why I believe legislative prayer is constitutional expression of religious freedom...,link,http://bit.ly/1gp31nk,2013-11-05 20:00:00,3517,296,135
58736997707_10151941688017708,Ken Cuccinelli is a true conservative.  He was the first attorney general to sue to stop ObamaCare. He’s beaten the EPA in court and gone toe-to-toe with the IRS and the Treasury and won victories for Virginia taxpayers. Join Marco in showing your support for Ken today.,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151941655757708/?type=3,2013-11-05 08:00:00,18980,804,1644
58736997707_10151939766917708,"An energetic crowd joined Marco in Warrenton, VA this afternoon to show their support for Ken Cuccinelli. Share and like to show your support for Ken too.",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151939766817708/?type=3,2013-11-04 13:35:40,8812,327,780
58736997707_10151931447377708,,Marco: Delay Individual Mandate [CBS Miami],video,http://www.youtube.com/watch?v=Yg-66grPQF4,2013-11-01 10:00:01,1661,216,35
58736997707_10151927447562708,Sure seems like Obama is creating a new dictionary for ObamaCare…,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151927166857708/?type=3,2013-10-30 19:00:01,6094,377,1157
58736997707_10151924466437708,Watch and SHARE Marco’s interview on Fox News about delaying the individual mandate and how the President knew that Americans would not be able to keep their existing health care plans - http://bit.ly/1bzucWw,Marco Calls For Delay On Individual Mandate [Fox News],video,http://www.youtube.com/watch?v=KoR9LKj_bJM,2013-10-29 18:00:01,2376,263,105
58736997707_10151924139852708,More than 2 million Americans to lose their health care plan because of #ObamaCare - http://cbsn.ws/1coEzS9,Obamacare: 2 million getting booted from existing plans,link,http://cbsn.ws/1coEzS9,2013-10-29 12:15:24,2044,300,331
58736997707_10151914464022708,"""It’s unfair and unacceptable that Obamacare’s web developers are getting more time to deliver a functional website, while the American people are being denied an extension that would help them avoid tax penalties and an IRS problem.""",Rubio: Delay Obamacare mandate until computer problems are fixed [Tampa Bay Times],link,http://www.reclaimamericapac.com/blog/rubio-delay-obamacare-mandate-until-computer-problems-are-fixed-tampa-bay-times/,2013-10-25 11:17:32,3673,461,209
58736997707_10151912514282708,The Onion proposes a more serious approach to #ObamaCare exchanges than Barack Obama...http://onion.com/17MctIW,"New, Improved Obamacare Program Released On 35 Floppy Disks",link,http://onion.com/17MctIW,2013-10-24 13:00:01,1788,300,383
58736997707_10151910878222708,It’s terrifying for Americans who are being told that if they don’t buy insurance next year they will be fined. Most of them have been doomed by a glitch filled website that is making it impossible to apply. Sign the petition and share your ObamaCare Horror Story: http://bit.ly/1bgjQKY,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151910844482708/?type=3,2013-10-23 19:00:01,4503,400,662
58736997707_10151908353517708,"""It's not fair to punish people for not buying something that's not available."" Watch and SHARE this video of Marco explaining why he believes the individual mandate needs to be delayed.",Marco Talks Delaying Healthcare Law Penalty,video,http://www.youtube.com/watch?v=h_MCGwIqlhw,2013-10-22 18:00:00,3816,424,262
58736997707_10151907876752708,Marco: People should not be punished for not buying the insurance when major technical problems have plagued the online sign-up process.,AP: Rubio offers bill to delay health care law penalty - Reclaim America PAC - Marco Rubio’s PAC...,link,http://bit.ly/1baZF1c,2013-10-22 10:00:01,3882,405,169
58736997707_10151905582322708,"Marco: “We can restore what was the American Dream, but we can’t if we leave all of these issues unaddressed.”",Marco Talks About ObamaCare's Threats,video,http://www.youtube.com/watch?v=h58p1kp9338,2013-10-21 09:53:52,936,230,63
58736997707_10151894155822708,Marco joined Sean Hannity to talk about the end of the most recent Washington manufactured crisis and about the real crisis our country still faces: the national debt and the disastrous healthcare law.,Marco Talks Reopening Government on Hannity,video,http://bit.ly/19T50O3,2013-10-16 22:28:48,3471,623,202
58736997707_10151893020692708,"Unfortunately, Halloween isn’t the only reason you will hear horror stories this October. ObamaCare is being forced on millions of Americans who are already happy with their health care.  Share your story and sign the petition – http://bit.ly/1gKxHOr",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151892952212708/?type=3,2013-10-16 11:00:00,8901,853,2225
58736997707_10151882347192708,"Marco spoke to the Values Voter Summit this morning: ""You cannot have a strong economy if it is not built on strong values. ... [T]hese values have to be taught. And the government can't teach them. ...Look, there's a role for government, but no matter how much money the government spends, it will never be able to take the place of parents and strong families.""  Watch and SHARE this video.",Marco Speaks on The American Dream at the Values Voter Summit,video,http://www.youtube.com/watch?v=nGoqHDbSFQI,2013-10-11 13:08:36,4038,561,425
58736997707_10151880019767708,The liberal DNC establishment has launched a full on multi-media assault against those of us fighting the liberal status quo in Washington. Donate today to help fight back: http://bit.ly/180BZxf,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151880019732708/?type=3,2013-10-10 10:03:42,5682,686,245
58736997707_10151868249982708,"Marco: ""We are losing the American Dream"" Watch and SHARE Marco's speech from the Senate floor yesterday.",Marco on The American Dream,video,http://www.youtube.com/watch?v=gZUBwZW5934,2013-10-05 09:00:01,5313,866,899
58736997707_10151862277247708,,Marco Rubio's cover photo,photo,https://www.facebook.com/MarcoRubio/photos/a.10150697024752708.416309.58736997707/10151862276922708/?type=3,2013-10-01 15:42:48,1233,477,66
58736997707_10151860359432708,If we’re going to fully repeal ObamaCare we need more conservatives in the U.S. Senate. Supporting Tom Cotton is a vital first step. Help us reach our fundraising goal for Tom Cotton before tonight’s deadline. Donate: http://bit.ly/18H3mg6,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151860359382708/?type=3,2013-09-30 16:14:31,5496,647,319
58736997707_10151848621602708,"""What [the President and Harry Reid are] basically saying is, if we pass a bill that does not fund ObamaCare, the President will veto it, he will shut down the government over his pet project, and that is wrong."" Watch and SHARE this video.","Marco on ObamaCare: ""Not free and cheap insurance""",video,http://www.youtube.com/watch?v=GoE4D-istH8,2013-09-25 12:10:00,9189,1313,1551
58736997707_10151847310062708,,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151846943102708/?type=3,2013-09-24 18:00:00,7389,755,1485
58736997707_10151832728487708,Rubio: Only Obama Wants to Shut Down Government.,Rubio: Only Obama Wants to Shut Down Government [Newsmax],link,http://bit.ly/15DNeeH,2013-09-18 19:14:55,2481,638,218
58736997707_10151829766207708,"From the imperfect continuing resolution process, defunding ObamaCare would produce a clear-cut victory for American workers and families. Settling for anything less would be devastating to them. Time is running out. Sign the petition in support of defunding ObamaCare: http://bit.ly/18vuWP8",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151829766172708/?type=3,2013-09-17 12:59:22,8846,626,1110
58736997707_10151818328187708,"""In this morning’s New York Times, Russian president Vladimir Putin argued that America is not exceptional, and that American leadership does not make the world safer. I could not disagree more strongly.""",Marco Op-Ed: Putin is Wrong [National Review Online],link,http://www.reclaimamericapac.com/blog/marco-op-ed-putin-is-wrong-national-review-online/,2013-09-12 15:42:54,2479,684,135
58736997707_10151815661972708,"This is a day for remembrance and quiet reflection. For most of us, we can hardly believe that 12 years have passed since the attacks of September 11, 2001. These attacks will forever be a part of our lives, not only because of the pain they caused, but because they reminded us of how resilient we are as a people.",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151815661962708/?type=3,2013-09-11 08:55:16,11011,298,859
58736997707_10151814353907708,In Case You Missed It: Marco on CNN responding to Obama's Syria Plan,Marco Reacts to Proposal on Syria (CNN),video,http://www.youtube.com/watch?v=N24vAjwmXNg,2013-09-10 15:44:30,1167,277,92
58736997707_10151804517497708,Check out this behind the scenes video of Marco and his family filmed by Parade Magazine.,Marco Behind the Scenes with Parade Magazine,video,http://www.youtube.com/watch?v=uEiOhIrLCjI,2013-09-07 09:40:01,1110,312,88
58736997707_10151802729922708,"VIDEO: “This idea that a military response is the only way to respond to what is happening in Syria is just not true,” Marco stated after voting against authorizing military strikes on Syria.",Marco Votes Against Military Action in Syria,video,http://www.youtube.com/watch?v=iMr2BCf-E8Q,2013-09-05 18:00:00,9185,956,627
58736997707_10151799445172708,"""This blatant misuse of federal dollars to promote a fundamentally flawed law is extremely concerning, especially considering the extensive unknowns surrounding the coming launch and implementation of ObamaCare.""",The Hill: Sen. Rubio claims HHS planning $8.7 million ad buy to promote ObamaCare - Reclaim...,link,http://www.reclaimamericapac.com/blog/the-hill-sen-rubio-claims-hhs-planning-8-7-million-ad-buy-to-promote-obamacare/,2013-09-04 09:10:00,2213,412,197
58736997707_10151788276217708,Hold the Line with Marco - Sign the Petition Today http://bit.ly/19SNjLN,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151788252992708/?type=3,2013-08-30 10:00:01,7830,701,738
58736997707_10151786286532708,,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151786286517708/?type=3,2013-08-29 09:43:49,7719,842,154
58736997707_10151785151772708,"Dr. King reminded us that opportunity and freedom are American ideals, belonging to no singular demographic. His message and legacy must live all around us, and his dream must continue to lead us as we move toward America’s brightest days.",Time Magazine: Keeping Our Promise - Reclaim America PAC,link,http://bit.ly/16RBhB5,2013-08-28 18:40:00,1572,226,53
58736997707_10151779875627708,,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151779875587708/?type=3,2013-08-26 11:22:09,23644,1945,547
58736997707_10151777475057708,"""This September, Congress will have to debate and pass a short-term budget. We should not approve one that spends a single cent to implement Obamacare. We should not waste another taxpayer dollar to force this destructive plan on our seniors, employers and middle-class workers.""","Marco: Obamacare Will Devastate Florida's Seniors, Workers",link,http://bit.ly/19G9KDD,2013-08-25 13:15:29,4451,672,435
58736997707_10151771147317708,"""The Apalachicola Bay region that produces 90 percent of Florida's oysters and 10 percent of the oysters supplied to the entire country has reached a breaking point, and the issue deserves the full attention of Florida's elected leaders.""",Marco Op-Ed: Florida Oyster Crisis at a Breaking Point [Tampa Bay Times] - Reclaim America PAC -...,link,http://www.reclaimamericapac.com/blog/marco-op-ed-florida-oyster-crisis-at-a-breaking-point-tampa-bay-times/,2013-08-22 15:40:26,873,279,80
58736997707_10151763985197708,Stand with Marco and Sign the Petition http://bit.ly/151LE5a,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151763985082708/?type=3,2013-08-19 10:41:28,5570,545,678
58736997707_10151760338812708,"Last Sunday, Marco coached his two sons in a youth football tournament at Fort Myers High School.",News Press: Coach Marco Rubio Takes a Timeout in Fort Myers - Reclaim America PAC - Marco...,link,http://www.reclaimamericapac.com/blog/news-press-coach-marco-rubio-takes-a-timeout-in-fort-myers/,2013-08-17 14:36:05,1070,263,18
58736997707_10151753781387708,,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151753781342708/?type=3,2013-08-14 15:14:54,7227,694,811
58736997707_10151750255867708,"Today Senator Rubio spoke to a local Rotary Club in Jacksonville, FL. The message: Defund ObamaCare! Sign the Petition.",Not One More Cent to Obamacare - Reclaim America PAC - Marco Rubio’s PAC to Elect Conservatives...,link,http://bit.ly/14qMcNR,2013-08-12 19:09:46,2265,489,95
58736997707_10151743193377708,"Prayer has been a hallmark of not just the Senate, but the House of Representatives, and state and local legislatures around the country. Legislative prayer is as familiar as the Pledge of Allegiance, and has a longer pedigree. Yet it is a practice that is under assault by those who badly misunderstand Americans' unique appreciation for the complementary roles of faith and freedom in our constitutional republic. Read more below.","Marco Op-Ed: One Nation, Under God",link,http://bit.ly/1exDB1A,2013-08-09 14:28:38,2486,439,213
58736997707_10151739224957708,Not One More Cent to ObamaCare - Reason #2.  Sign the Petition: http://bit.ly/18RQgPs,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151739224892708/?type=3,2013-08-07 14:29:13,3614,470,340
58736997707_10151735304902708,5 Reasons to Defund ObamaCare before it continues down its path of destruction.  SHARE and sign my petition to show that you're willing to draw a line in the sand on ObamaCare - http://bit.ly/16jCC3Q,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151735304842708/?type=3,2013-08-05 18:30:39,3934,759,767
58736997707_10151730181747708,"Marco: ""I would hope this would be a time when our country would come together and try to unite people.""  LIKE if you agree with Marco.",Marco Rubio dismisses Jesse Jackson comments - Breanna Edwards,link,http://www.politico.com/story/2013/08/marco-rubio-jesse-jackson-florida-comments-95079.html,2013-08-03 09:17:16,1674,509,94
58736997707_10151724789687708,Not One More Cent should be spent on ObamaCare. LIKE and Sign my petition if you agree - http://bit.ly/12FDktl,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151724789612708/?type=3,2013-07-31 15:40:06,8456,752,796
58736997707_10151724783757708,,Marco Rubio's cover photo,photo,https://www.facebook.com/MarcoRubio/photos/a.10150697024752708.416309.58736997707/10151724783657708/?type=3,2013-07-31 15:36:03,2547,381,49
58736997707_10151720584787708,ObamaCare hurts seniors and the middle class. Defunding it is our top priority when we return in September. SHARE my Red State article if you stand with me in demanding that not one more cent should be spent on implementing ObamaCare.,"Red State Op-Ed: Shut Down ObamaCare, Not Government - Reclaim America PAC - Marco Rubio’s PAC...",link,http://www.reclaimamericapac.com/blog/red-state-op-ed-shut-down-obamacare-not-government/,2013-07-29 15:36:31,3207,587,367
58736997707_10151712349697708,"""It is time to admit that ObamaCare isn't going to work, decide not to waste a single cent more on it...” LIKE and SHARE if you agree with Marco. http://bit.ly/1bQZ4W6",,status,,2013-07-25 10:30:08,7542,904,939
58736997707_10151706370227708,ObamaCare is a disaster. We've known this to be true all along but some of ObamaCare's biggest supporters are now realizing how disastrous it will be to implement such a burdensome bill. Sign the petition today to say NO to ObamaCare. http://bit.ly/160FoIV,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151706370172708/?type=3,2013-07-22 13:44:39,4748,927,462
58736997707_10151695860172708,"Today Marco grilled President Obama's nominee for ambassador to the UN on her past comment that America needs “a historical reckoning with crimes committed, sponsored, or permitted by the United States.” Watch her blatantly avoid his questions.",Marco Questions Samantha Power at Confirmation Hearing,video,http://www.youtube.com/watch?v=TPcPf1H2Vz4,2013-07-17 14:01:02,3481,1478,914
58736997707_10151691579957708,"President Obama's sequester has resulted in the canceling of the Blue Angels’ 2013 season in Pensacola. 
Rubio: ""For President Obama to continue the charade of making things like the Blue Angels the culprits of our debt and, therefore, the first thing on the chopping block when government must slim down is an insult to the American people."" See FOX's coverage of Marco's comments here:",Marco: Sequestration Hurting the Blue Angels in Florida (Fox News),video,http://www.youtube.com/watch?v=krms6LuSlds,2013-07-15 10:56:18,3560,1023,335
58736997707_10151683678352708,"Marco: ""We should not vote or pass a continuing resolution unless that continuing resolution defunds Obamacare.""",Politico: Marco Rubio says he won't back a spending deal without Obamacare cut - Reclaim America...,link,http://www.reclaimamericapac.com/blog/politico-marco-rubio-says-he-wont-back-a-spending-deal-without-obamacare-cut/,2013-07-11 09:46:51,2760,842,123
58736997707_10151682463932708,"Watch Marco call on his Democratic colleagues to address the real issue of college affordability: “The fundamental problem here isn’t the loans. The fundamental problem here is the tuition rates. ...The education system [must meet] the needs of our 21st century students and not the other way around.""",Marco Talks Student Loan Interest Rates on Senate Floor,video,http://www.youtube.com/watch?v=D2eCf8zXF5g,2013-07-10 17:15:58,1500,702,113
58736997707_10151637801872708,The Massachusetts special election is just one week away. Stand with Gabriel Gomez by sharing this NRSC App and tell your friends and family in Massachusetts to vote for Gomez on 6/25.,National Republican Senatorial Committee (NRSC),link,https://www.facebook.com/nrsc,2013-06-18 09:11:08,1323,6516,107
58736997707_10151623241427708,Click LIKE and SHARE if you support Marco's amendment to require immigrants to demonstrate an understanding of the English language.,Tampa Bay Times: Rubio proposes stronger English language requirement in immigration bill -...,link,http://www.reclaimamericapac.com/blog/tbt-rubio-proposes-stronger-english-requirement/,2013-06-11 10:45:12,4167,6490,304
58736997707_10151621155532708,Marco recently told CBN about his plan to do away with ObamaCare through a constitutional amendment. Check it out below. You can also see his full interview on the 700 Club tomorrow.,Rubio Proposes Plan to Do Away with Obamacare,link,http://www.cbn.com/cbnnews/politics/2013/June/Rubio-Proposes-Plan-to-Do-Away-with-Obamacare/?utm_medium=social&utm_source=facebook.com&utm_campaign=20130610_mar-p-cbnobamacare_facebook&utm_content=mar,2013-06-10 09:32:51,3924,2008,347
58736997707_10151611079477708,"Marco on secret government email accounts: ""If there’s nothing to hide, and in fact what they’re claiming is that this was incompetence, not that this was deliberate, then get all the information out there quickly and let’s dispose of this once and for all.""",Rubio: White House Must Release Secret E-Mail Info,link,http://www.newsmax.com/Newsfront/marco-rubio-obama-secret/2013/06/04/id/507941?utm_medium=social&utm_source=facebook.com&utm_campaign=20130604_mar-p-govtemailsnewsmax_facebook&utm_content=mar,2013-06-04 12:42:17,2724,1087,263
58736997707_10151604166802708,Check out this piece from Ruben Navarrette about how Marco's values work to advance conservatism.,Ruben Navarrette Jr.: Rubio’s Conservative Values - Reclaim America PAC - Marco Rubio’s PAC to...,link,http://bit.ly/1aJaF4C,2013-05-31 13:31:54,600,911,26
58736997707_10151602472587708,Thanks for signing Marco's birthday card and giving him a great start to 42! View the word cloud below to see common birthday wishes signed by you.,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151602472547708/?type=3,2013-05-30 14:18:49,5873,969,131
58736997707_10151601145602708,"Marco on Obamacare implementation: ""The IRS is going to go through the country asking people … 'Prove to us that you have health insurance. Prove to us that the health insurance you have is adequate and, if you don't have health insurance, pay us $2,000 or a similar fine or fee or tax as a result of failing to get health insurance,'""",The Hill: Rubio to Refocus on ObamaCare Repeal in Wake of IRS Scandal - Reclaim America PAC -...,link,http://www.reclaimamericapac.com/blog/the-hill-rubio-to-refocus-on-obamacare-repeal-in-wake-of-irs-scandal?utm_medium=social&utm_source=facebook.com&utm_campaign=20130529_mar-p-obamacareirsscandal_facebook&utm_content=mar,2013-05-29 18:12:06,3157,811,494
58736997707_10151598739022708,"Today is Marco's birthday-- wish him a happy birthday by signing his birthday card. Thanks Marco, for always working hard to fight for conservative principles! http://bit.ly/19thhDy",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151598738977708/?type=3,2013-05-28 08:34:45,19033,4041,548
58736997707_10151597105962708,"Let's remember those brave and heroic Americans who gave their lives in service to this great country.  We thank them, their families, and their friends from the bottom of our hearts.",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151597105927708/?type=3,2013-05-27 09:04:41,11204,392,1549
58736997707_10151588875287708,"Marco on the debt ceiling debate: ""My concern is that I do not have trust in Washington, D.C…I don't care who is in charge.""",McCain and Rubio clash over debt limit,link,http://bit.ly/194Xr4i,2013-05-22 14:38:19,2175,836,174
58736997707_10151587139957708,Check out Marco's speech from Saturday's Hillsborough County Lincoln Day Dinner where he explains how President Obama shares responsibility for his administration's scandals.,Marco at the Hillsborough County 2013 Lincoln Day Dinner,video,http://www.youtube.com/watch?v=WXjpKhePwjw,2013-05-21 12:20:07,1455,491,145
58736997707_10151586915517708,"Marco on Twitter: ""Our prayers for those impacted by #oklahomacitytornado. May God bless all of you and give you strength and comfort.""",,status,,2013-05-21 09:39:30,4912,164,87
58736997707_10151585692497708,"Support the “Taxpayer Nondiscrimination and Protection Act of 2013”, making it a criminal act for the IRS to abuse its power and violate our First Amendment rights. Become a citizen cosponsor of this bill today. http://bit.ly/16FOIqA",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151585692462708/?type=3,2013-05-20 15:35:42,4085,515,524
58736997707_10151585514567708,"""I am very concerned by reports the Obama administration targeted a FOX News reporter for possible criminal prosecution for doing what appears to be normal news-gathering protected by the First Amendment. The sort of reporting by James Rosen detailed in the report is the same sort that helped Mr. Rosen aggressively pursue questions about the administration’s handling of Benghazi.""","Rubio: ""I am very concerned by reports the Obama administration targeted a FOX News reporter""",link,http://bit.ly/1177E8q,2013-05-20 14:01:36,6524,953,977
58736997707_10151585369802708,"Marco's birthday is next Tuesday. Wish him a happy birthday by signing his birthday card. Thanks Marco, for always working hard to fight for conservative principles! http://bit.ly/19thhDy",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151585369592708/?type=3,2013-05-20 12:28:02,9108,1675,282
58736997707_10151580324492708,"""The president doesn't have clean hands in this…This administration has created a culture of intimidation...it's basically an attempt to muscle anyone who is their political opponent and to use whatever power they have at their disposal to intimidate people that they don't agree with.""",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151580324447708/?type=3,2013-05-17 14:04:13,15519,2853,3205
58736997707_10151579967152708,"""There was enormous wisdom in limiting the power of the federal government. That’s why [the framers] specifically said, if this constitution doesn't give the federal government this power, it doesn't have it. And we sometimes forget that lesson two centuries later, but we shouldn't. … And that’s what I think the debate should really be focused on in the weeks to come, in addition to getting to the bottom of what’s happened here.”",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151579967122708/?type=3,2013-05-17 09:32:42,4601,418,669
58736997707_10151579111082708,Hold this Administration accountable. Demand an investigation of the IRS. Sign the petition today. http://bit.ly/YN692I,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151579111037708/?type=3,2013-05-16 18:26:31,17887,2924,2572
58736997707_10151578758222708,"“The president doesn't have clean hands in this. This organization of his, this administration has created a culture of intimidation.”",Rubio: Obama ‘Doesn’t Have Clean Hands in This’,link,http://www.nationalreview.com/corner/348475/rubio-obama-%E2%80%98doesn%E2%80%99t-have-clean-hands-this%E2%80%99-andrew-johnson,2013-05-16 13:45:50,3998,337,331
58736997707_10151578478802708,"""Liberal MSNBC thought they had Marco cornered this morning when they attacked his IRS petition. Check out the clip below and SIGN the petition to keep the momentum going in favor of a full investigation into this scandal."" http://bit.ly/10SwcrO",MSNBC Tries to Attack Marco's Petition,video,http://www.youtube.com/watch?v=hV2Ju9gFJ6k,2013-05-16 10:03:01,4043,386,307
58736997707_10151576905282708,"VIDEO: “The message is clear and that is: If we don’t like what you’re saying or what you’re doing, we’re going to use the apparatus of government to intimidate you and make you very uncomfortable,” says Marco about the Administration in light of the stories about the IRS, Justice Department and Benghazi.",[Politico] Marco Rubio: ‘Third world’ tactics - Reclaim America PAC - Marco Rubio’s PAC to Elect Con,link,http://www.reclaimamericapac.com/blog/politico-marco-rubio-third-world-tactics/,2013-05-15 10:06:32,2516,270,233
58736997707_10151576014207708,Two-thirds of college seniors who graduated in 2011 had student loan debt. Americans owe more than $1 trillion in student loans combined. Read Marco’s op-ed about his Student Right to Know Before You Go Act which aims to help students make better decisions on student loans.,Orlando's Sentinel: Bill Helps Students Make Better Decisions on Higher Education - Reclaim America.,link,http://www.reclaimamericapac.com/blog/orlandos-sentinel-bill-helps-students-make-better-decisions-on-higher-education/,2013-05-14 17:48:44,1094,156,78
58736997707_10151575549947708,The IRS’ targeting of conservative groups based on their political leanings is a truly frightening display of how unaccountable the federal government has become. Demand an investigation of the IRS. Sign the petition today. http://bit.ly/10nUlVm,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10151575549912708/?type=3,2013-05-14 12:06:50,5339,608,890
